Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
312,0.230981062,-2.00048295,0.555154798,0.600645902,-1.551023646,0.242332933,-0.133182961,0.105984107,1.248545518,-0.701849424,-0.682574282,0.316230838,-0.644833787,-0.280816965,0.085342806,-0.316656035,0.476682548,-0.904761025,-0.043026189,0.834179228,0.079669214,-0.610378421,-0.309128502,0.167024296,-0.137728124,0.922421303,-0.113353368,0.093969327,493.44,0
312,-0.987858067,0.475771323,1.672621633,1.178044407,0.730281776,-0.403391397,0.308013825,0.254682319,-1.045605931,0.155400733,1.793724813,0.702015057,-0.319470483,0.685309695,0.877367283,-0.447055742,0.096461648,-0.395179065,0.795531561,0.392655542,-0.319191925,-1.132127554,0.233566095,0.140308782,0.072812502,-0.637664641,0.231877129,0.062719054,33.26,0
313,-0.907420424,1.103911837,1.288489227,1.243611848,-0.068031605,0.214040128,0.32400012,0.436037213,-0.437408891,0.17931799,1.122281558,0.702855841,-0.757837178,0.398639587,-0.435503484,-1.026095104,0.538793315,-0.183179502,0.949006459,0.028250807,0.02251955,0.399523454,-0.049080542,0.220258114,-0.162924387,-0.286993559,0.015071072,-0.104667534,15.08,0
313,-1.038356228,0.756121842,0.719941776,0.988401807,-0.237289725,-0.378861992,0.413667984,0.436786746,-0.448178491,-0.346581608,-0.786498013,-0.999026789,-1.968015268,1.049901672,1.489075793,-0.372646824,0.350349838,-0.035845284,0.110459559,-0.344187258,0.189549653,0.477872319,0.298491951,0.029367906,-0.30041994,-0.294100311,-0.009904639,0.038860559,68.0,0
315,-0.404141786,0.50274359,1.05714829,0.741630351,0.537623772,-0.003376522,0.458033548,0.219620663,0.171713985,-0.420935346,-1.6057955,-1.159664714,-2.445947809,0.435638161,-0.107440223,-0.598541571,0.20356658,-0.331005207,-0.022480303,-0.232749741,-0.001554577,0.049339989,-0.076364454,-0.488020813,-0.394883985,-0.415454201,0.18278577,0.169169043,11.46,0
315,-1.014692833,0.44491767,2.25900536,0.336945912,-0.492325915,-0.649977397,0.542460114,-0.201798135,0.491987439,0.013239093,-0.171666745,0.717765848,0.855574355,-0.890737503,-0.241276331,-0.435455423,-0.08367101,-0.326211529,-0.14387383,0.399388446,0.0907613,0.829357952,-0.105668559,1.005763498,-0.098694309,0.396781209,0.307894489,0.09874551,69.99,0
317,1.384146014,-0.729477254,0.56233913,-0.901506242,-0.831961312,0.299019919,-1.086900696,0.111688087,-0.391829835,0.551108893,-0.900444216,-0.67154416,0.833700896,-0.549967207,1.396856048,1.452192705,-0.038198632,-1.03104841,0.224376279,0.129870386,0.354588639,1.020045389,-0.20447445,-0.843691935,0.492947132,0.038607751,0.053717579,0.014773673,19.99,0
318,1.491205021,-0.246291572,-0.386057979,-0.780637851,-0.340415627,-1.110700989,-0.004047789,-0.410925507,-1.203188925,0.672477712,-0.577987712,-0.481010189,0.768684988,-0.027831659,0.396406497,0.84465716,0.19466881,-1.509075816,0.82024513,0.109400859,0.161920145,0.441320557,-0.229694573,-0.056776349,0.879712322,-0.055351508,-0.025083973,-0.002583618,10.0,0
322,1.187090011,0.008979796,1.094491312,1.22103424,-0.676504311,0.095472645,-0.517634029,0.078168793,0.811484381,-0.22339086,-1.106255049,0.720445311,0.875853068,-0.539473636,0.131132635,0.18728328,-0.471786352,0.006692224,-0.029266547,-0.068762131,-0.085987994,-0.002447193,-0.07604352,-0.096204326,0.506423284,-0.380323132,0.076733511,0.034889569,9.99,0
322,1.066134342,0.037698974,0.169035054,0.991432284,-0.354436924,-0.143978323,-0.293180638,0.2208999,0.450282007,-0.631072896,1.563475207,0.547983819,-1.240277545,-1.138247703,-0.594424876,-0.006018177,1.290829625,0.132375817,-0.162404697,-0.125756101,-0.087929139,-0.097529938,-0.057187899,0.138768444,0.379477582,0.412382184,0.005041421,0.032501697,29.56,0
323,-0.850730609,0.695702822,2.071837569,0.928201004,-0.032107928,0.648932279,0.150909122,0.440485982,-0.564488519,0.057701571,0.976696627,-0.109204861,-0.923903849,0.458685782,1.324652235,0.004794609,-0.235066834,0.783136839,0.589647225,0.301435684,0.211627698,0.591595716,-0.21096154,-0.341889009,0.281912496,-0.067353029,0.339467271,0.13809145,52.0,0
325,1.409185924,-0.383685926,0.256251855,-0.703150205,-0.763573514,-0.732256561,-0.3506583,-0.285737734,-1.032102944,0.629431439,-0.668417745,0.479063948,1.890291745,-0.237055078,0.845158255,-1.100665499,-0.338681523,0.838398514,-0.585140547,-0.343626433,-0.498190423,-0.918542231,0.05554841,-0.067339277,0.208494751,0.929543066,-0.047750993,0.010905288,17.24,0
327,1.162686622,0.269139448,0.163258074,0.9430877,-0.003225383,-0.42182179,0.213395377,-0.125541511,-0.396782854,0.142439937,1.168540081,1.256287954,0.889922326,0.391563533,0.146892023,0.302236362,-0.847188564,0.34497225,0.025834206,0.002162123,0.087744826,0.236577241,-0.191414759,0.042338257,0.720314893,-0.332043296,0.009355746,0.014456699,36.71,0
330,-0.386633363,0.953378783,1.851726441,1.623108112,-0.603151408,0.20491628,0.438894025,-0.313316649,0.359460761,0.585054531,-0.453422193,0.748281159,1.511168876,-0.925787591,0.644372174,-0.975487961,0.187552102,0.119377922,1.456398572,0.298617625,0.141431559,0.996964129,-0.205807547,0.481312106,-0.224335019,-0.105636239,-0.104202409,-0.070726229,55.76,0
330,1.20778786,-0.006914877,0.361346959,0.778856504,-0.404622169,-0.503633402,0.008942349,-0.123995911,0.478881824,-0.206166184,-0.974621343,0.382429909,0.075452758,-0.093981075,-0.18717978,-0.177473652,-0.099552563,-0.597944047,0.344821261,-0.053846434,-0.239519204,-0.560161486,-0.054801389,0.059683795,0.493781148,0.288737767,-0.027264101,0.013754297,32.38,0
333,-2.977213708,0.781747655,2.881723998,-1.627798168,-1.368067062,1.656876386,-1.185052951,-5.393736022,1.719406875,2.372954645,0.710988574,0.989775451,-0.108996728,-2.461600085,-2.820860867,-2.15110216,0.186714167,1.039261204,-0.477813538,-0.879343727,3.656428393,-1.92918133,0.190842644,0.533133883,0.296772876,0.890103553,-0.123225144,-0.543749903,75.0,0
333,-1.685986766,-1.509042154,1.257991649,-0.11473318,0.749404217,-0.819917361,0.119897211,0.21560844,0.015854017,-0.651373717,0.438369563,0.568764583,-0.354552987,0.082663902,-0.996939243,0.623331619,-0.897941637,0.531495193,-0.420262618,0.648198834,0.367582075,0.306897991,0.686076538,-0.004032665,-0.545436161,0.172125654,0.011341548,0.213581187,216.0,0
339,1.20278276,-1.464842334,0.703284108,-1.46252024,-1.462982153,0.495418813,-1.368709004,0.236518932,-1.938471272,1.454746311,1.711156058,0.188523191,0.905905805,-0.309828801,0.609004727,-0.553641586,0.664514348,-0.139599151,-0.907046966,-0.170801344,0.104263701,0.575824821,-0.033503872,-0.278811121,0.145526145,-0.071895469,0.067936258,0.026131818,98.0,0
340,1.27013609,-0.608139036,0.373101019,0.2337516,-0.721246759,0.396264693,-0.841541043,0.21631992,-0.734176367,1.037110828,-0.271628357,-0.622184301,-0.96831245,0.395799865,0.621292819,-0.436055926,-0.945019335,2.606244472,-0.659702548,-0.497528216,-0.263328889,-0.43876369,-0.158517495,-0.921540809,0.448574193,-0.243216523,0.047054739,0.01908882,47.0,0
341,-0.268621026,-0.233373932,1.025262884,-2.129325019,1.566375217,3.863063565,-0.732264663,0.807716477,-1.230053091,0.484128784,-0.067184631,-1.267852331,0.283046899,-0.583303733,1.554469967,1.338214346,-0.246839373,-0.177681415,1.490330314,0.508200512,0.343692441,0.921647612,-0.410790558,1.052994813,0.398554913,0.070684813,-0.070436974,-0.148872772,22.0,0
341,1.021665092,0.11057523,0.449479939,1.041424036,-0.213918613,-0.230678545,0.102705847,0.038497306,-0.319166006,0.076002919,1.805147524,1.255820937,0.173115239,0.558926834,0.443839463,-0.032558611,-0.348034416,-0.377364643,-0.443546588,-0.03309198,-0.043694069,-0.234765199,0.032891088,0.198345136,0.330583923,-0.559348705,0.022827897,0.025341789,62.63,0
342,0.779819724,-0.415807939,0.088184616,1.348065537,-0.066414547,0.414044763,0.246646687,0.072639265,-0.051965139,-0.059674374,0.965016138,1.410558947,0.426220645,0.175888702,-0.807010403,-0.431788192,-0.13243846,-0.404442446,-0.01853049,0.252143261,0.049283051,-0.05919578,-0.288410801,-0.262644581,0.626104302,-0.331927839,0.003473468,0.036664193,197.63,0
343,1.004760475,0.423991945,0.579929072,2.476753568,-0.124375473,-0.363935716,0.297698306,-0.104341837,-1.23123939,0.812425561,1.494111353,1.158898825,0.885675592,0.36481075,-0.376461022,0.692184194,-0.823169344,0.033325544,-0.82172495,0.058049522,0.128929307,0.19525388,-0.119653756,0.557572858,0.516517677,-0.004221007,-0.028054501,0.025728617,75.83,0
344,-3.495983747,-4.088419872,2.024844612,-0.740362738,1.128134567,-1.231701699,-0.086553558,0.15780736,1.67762074,-1.946859901,-0.741919716,0.467513416,-0.679088049,-0.446944123,0.122393379,-1.075434877,0.221472311,-0.228436944,-0.027089934,1.633822663,0.361562298,-0.173006265,1.280445737,0.012696517,0.760878574,-0.828147329,-0.298700037,-0.06161517,456.71,0
346,1.077078564,0.284980217,0.007731383,1.657073001,0.052020241,0.446388674,-0.407036166,0.355703888,0.62603923,-0.929087138,1.094165108,0.579564773,-0.862188896,-2.224427562,-1.109870742,0.172381839,1.723548144,0.697990293,-0.153582743,-0.142799025,-0.174336982,-0.174160503,-0.153375332,-0.466331259,0.611000886,-0.25287057,0.090374657,0.054820384,10.99,0
347,-1.531271118,1.39962086,-0.587061395,2.175001665,-2.137636923,-0.501576168,-1.215215056,0.956861641,-1.8665612,-2.311023884,2.770100792,-2.36104985,-0.529229059,-2.003374575,0.619597258,-2.489073395,-4.887598157,-1.069636186,1.335539977,0.805861662,0.557904081,0.085267066,0.403095847,0.454437544,0.202522072,-0.313117525,0.527182018,0.202574986,204.03,0
351,1.205443827,0.008466986,0.95378232,1.141093019,-0.491215003,0.297302604,-0.503912858,0.084948223,0.796497028,-0.231653214,-1.367844037,0.741580897,1.186677803,-0.609098787,0.128890508,0.2751691,-0.609740709,0.087582366,0.096348015,-0.035563255,-0.103663342,-0.046172632,-0.123765481,-0.430028603,0.55922154,-0.360379212,0.077359414,0.032499077,12.99,0
352,-0.703183201,1.210704416,0.713730882,1.146380787,0.196790068,0.468059751,0.204977374,0.627388835,-0.296261347,-0.309000902,-1.645999365,-0.351982851,-0.683077622,0.429833357,0.320010811,-0.819032099,0.536239037,-0.27700935,1.038315088,0.015528735,-0.052939376,0.044338996,-0.184853448,-0.77643909,0.021547683,-0.166426753,0.29789193,0.128380902,13.99,0
353,1.135845919,0.084163545,0.269572728,1.210034371,0.005127919,0.318050368,-0.082663816,0.191048748,0.157572985,0.062804191,0.750879871,0.743394385,-0.846860298,0.380863154,-0.694188414,-0.397984546,-0.067048971,-0.290147054,0.048852971,-0.203569594,-0.076927341,-0.063246348,-0.110678077,-0.306079052,0.65198281,-0.308066963,0.030276204,0.001830777,12.87,0
353,0.150998914,-3.002119874,0.824301406,0.231721086,-2.621415263,0.128843083,-0.755233269,0.09595558,0.638218706,0.096462297,-1.221419517,-0.993401341,-1.331911432,-0.75366868,-0.565549542,0.934498499,0.805874339,-0.950142236,0.640846634,1.180050225,0.52171897,0.320296979,-0.591253399,0.447557233,0.16408041,-0.131896902,-0.047546926,0.130266352,611.76,0
354,-0.687099303,0.790436271,2.242424323,2.40646163,0.359711755,0.27941029,0.103677152,0.399071184,-1.518732762,0.601268282,1.389774451,-0.191892727,-1.2790756,0.680096416,0.689691525,0.276206191,-0.089012211,-0.065771943,0.079882172,0.056870574,-0.146194339,-0.702302599,0.088038449,0.138006041,-0.12955253,-0.141250331,-0.011385503,-0.006343763,11.38,0
354,1.135629213,-0.173985536,0.730692302,0.711558021,-0.854208641,-0.494951356,-0.296619621,0.110536086,0.49026905,-0.019984411,0.995819272,0.475833062,-1.59307518,0.378669302,-0.684435318,0.027008478,-0.081904472,-0.140171601,0.47098083,-0.166508443,-0.243930232,-0.682699775,0.096610988,0.519267437,0.20112774,0.259544104,-0.039580707,0.007195343,23.88,0
355,1.085840189,0.126685611,0.498971955,1.333699555,-0.199128816,0.032644469,-0.015573605,0.116090545,0.015999054,0.038632614,1.343920456,1.28560962,-0.249603064,0.277133182,-0.807816078,-0.584436585,0.087007323,-0.546731385,-0.15830097,-0.162853422,-0.029953279,0.087509137,-0.059209264,0.245500857,0.601876313,-0.344060845,0.034198842,0.009880143,19.64,0
356,-1.244126298,1.105870921,2.870894277,3.015097159,-0.813713656,0.992462333,-0.337465378,0.454982765,-0.205521576,1.216254946,0.571551587,0.287878546,-0.701566416,-0.558473448,-0.9620911,-0.411144663,0.368082486,0.692724641,1.316682526,0.306946912,0.149733341,0.839213313,-0.309444805,0.575610551,0.304568124,0.489685234,0.206089242,0.25486446,20.48,0
356,1.021392475,0.155450972,-0.312290951,0.961407336,0.548611312,0.12181627,0.525318015,-0.053891261,-0.686867335,0.113058508,1.158622836,1.306475335,0.910990895,0.581981858,0.186329578,0.022028915,-0.608528361,-0.502009344,0.002491838,0.114202252,-0.22476171,-0.850712083,-0.07784541,-0.679774835,0.484478365,-0.605930143,-0.005453605,0.019392433,105.87,0
356,1.586092522,-1.169090734,-1.350476708,-2.504579946,1.106389336,3.135281691,-1.351528738,0.690932116,-2.090697434,1.523080007,-0.246097975,-1.06161533,0.466127462,-0.092296784,0.684725301,-0.190604933,0.044771226,0.39335432,0.128788919,-0.20272267,-0.200366156,-0.325402427,-0.071104246,0.996898296,0.681092671,-0.100189962,0.022118296,0.009259482,15.0,0
358,1.106250813,0.398625212,0.860420675,2.388862104,-0.36584296,-0.192568394,-0.121769312,0.15087551,-0.733270908,0.860899788,0.981651769,-0.079715777,-1.418024438,0.72382105,0.049226993,1.101370208,-0.839421955,0.185977157,-0.620854915,-0.200063604,-0.253189153,-0.952835561,0.181642859,0.222462246,0.083551647,-0.342278231,-0.017021258,0.020976268,17.43,0
358,-0.424665607,0.554293424,1.374234118,-0.447451226,0.288247577,-1.082535591,0.969034687,-0.347445945,-0.109677746,-0.258586842,-0.328432759,0.315485393,0.755611995,-0.301423238,0.280566235,0.311837758,-0.813543198,-0.384037607,-0.822537835,0.24034429,-0.023295757,0.103502074,0.024513196,0.425008017,-0.227745622,0.182264367,0.076720325,-0.098667099,41.64,0
359,1.261597302,0.256345955,0.513253571,0.619053787,-0.472481832,-0.98934209,0.065431086,-0.20878137,0.035924427,-0.067307393,-0.208956269,0.401118985,0.378213343,0.226503324,1.025236262,0.301024823,-0.42812408,-0.548734615,-0.117592719,-0.09014955,-0.2573051,-0.739810347,0.135646221,0.376418405,0.220319811,0.094705872,-0.028558877,0.019022735,1.29,0
360,1.295406114,0.296881363,0.068724825,0.572690233,-0.165698375,-0.781113472,0.030953447,-0.133051028,0.165736866,-0.262785407,-0.655279963,-0.280688223,-0.31613816,-0.193371142,1.202916973,0.664982629,-0.164332588,-0.045996371,0.008734581,-0.105915257,-0.330797128,-0.980510938,0.071339621,-0.210547235,0.266630519,0.12996955,-0.02776585,0.023850549,0.89,0
362,-0.692698818,0.291548412,1.575227626,-1.219400412,-0.30225748,0.670790163,0.333059413,0.15387472,1.198541231,-1.473882056,-1.390194371,-0.021875819,-0.242528636,-0.273344546,1.328582304,-1.160033353,0.280766892,0.320173091,1.58853181,0.02336118,0.128170493,0.679178968,-0.516104883,-0.869866017,0.643627801,-0.297472032,0.063828161,0.042908436,79.0,0
363,-1.028698963,0.910514553,1.915180045,2.469383599,-0.008375082,0.597584124,0.251531229,-0.331730264,-0.095639332,1.34874967,-1.126126389,-0.056429412,1.141531554,-0.984674178,0.409775506,0.291836915,-0.648131542,0.337318999,0.242735756,-0.186372668,0.20487777,0.94867372,-0.014793656,-0.06486902,-0.882316577,0.022126366,-0.673107707,0.085784407,37.92,0
365,-0.456585659,0.541707557,1.331297243,0.559447257,0.18404479,0.612792453,0.632758584,0.152252962,-0.202196268,-0.5106985,-1.363929124,-0.431828044,-0.477288804,0.005566931,0.518554014,-0.784473071,0.425146452,-0.490890388,1.319236913,0.194231808,-0.134465006,-0.316126146,-0.072148623,-0.749724897,-0.039643644,0.472098135,0.075612235,0.099984823,74.22,0
366,1.020398964,-0.639478786,0.941567786,0.121306846,-0.996319806,0.177803376,-0.589656168,0.153583205,0.835978621,-0.347747201,0.749884442,1.587960863,0.768012271,-0.518588085,-1.056423265,0.145775491,-0.268681211,-0.117414458,0.844974615,0.176792587,-0.140624047,-0.341662693,-0.060548162,0.116672494,0.144624084,0.932850031,-0.049521828,0.018130934,97.47,0
367,1.256216551,0.255027772,0.277716369,0.706677006,-0.495830729,-1.106735496,-0.008493086,-0.124504206,0.243687321,-0.241481177,-0.303760814,-0.506626174,-1.168699448,-0.010084512,1.246871545,0.543820969,0.074469723,-0.128265451,-0.188904074,-0.171118066,-0.303926937,-0.94382962,0.14655068,0.307164398,0.1690701,0.099128845,-0.032095073,0.027743466,1.29,0
368,1.239173234,0.103367918,0.371710701,0.440033174,-0.370396356,-0.509393233,-0.129165339,0.030557658,-0.010577651,0.138778037,0.985592305,0.311878743,-0.912072067,0.655089001,0.486979422,0.650936215,-0.724128192,0.207022608,0.30195528,-0.148074154,-0.240934275,-0.790562699,0.097823326,-0.034851071,0.190346903,0.10142843,-0.041182685,0.002978894,1.98,0
368,-0.409899593,1.183087565,1.598967048,0.353088354,0.30971002,-0.312399992,0.707197413,-0.04320649,-0.892868987,-0.684800184,0.237011018,0.513399774,1.258257779,-0.521488332,1.403897714,-0.243457561,0.491733589,-0.618058044,0.293941889,0.117258109,-0.163370812,-0.396155273,-0.069497774,0.069734973,-0.298406889,0.199188201,0.099692434,0.118617202,1.98,0
369,1.240600112,0.747735016,-0.214136192,1.301475363,0.124739709,-1.172183417,0.37105861,-0.306401437,-0.246672199,-0.597783921,0.227746613,0.525386862,1.059571039,-1.269549018,0.939238882,0.45282216,0.611010722,0.332028616,-0.590463561,-0.035732221,-0.039412879,0.01069977,-0.132260724,0.306804504,0.728250757,-0.331239351,0.039023757,0.053599682,1.0,0
369,0.953918203,-0.760595478,1.091610595,0.147114857,-0.729795657,1.430147882,-1.070469565,0.727964986,1.43273387,-0.602645979,0.152245213,0.109983152,-1.936454675,-0.055090886,0.961466874,-1.394626546,1.569742928,-2.466115156,-1.203796456,-0.290093422,-0.098744241,-0.015598071,0.248460927,-0.596978808,-0.291046077,1.053935319,0.021905607,0.003336826,32.63,0
369,1.255729408,0.297650062,0.287526409,0.699902086,-0.438405256,-1.088542438,0.034421481,-0.159595857,0.14998966,-0.260027513,-0.202845457,-0.178269773,-0.54681741,-0.133805464,1.179252941,0.516409851,0.036999064,-0.202477438,-0.191225043,-0.129758981,-0.296736011,-0.894374277,0.137805513,0.318640737,0.190561733,0.097318944,-0.028174478,0.029140604,1.98,0
370,1.354445057,-0.81529671,0.836498305,-0.617140247,-1.304123735,-0.025273809,-1.147177389,0.162996088,-0.258341353,0.660341204,0.632539623,-0.056930151,-0.351267301,-0.466689479,-0.835734315,1.157376633,0.186554348,-0.57970044,1.077008602,0.040379238,0.292038166,0.94135696,-0.192850905,0.049422042,0.597416327,0.002148546,0.035181508,0.00368211,4.79,0
373,1.149246403,0.018358286,0.430439507,0.537502628,-0.430753531,-0.394698516,-0.151398394,0.135031481,-0.00495869,0.113950212,1.559069299,0.26760171,-1.601212165,0.853251517,0.653695377,0.128873171,-0.174429639,-0.343327425,-0.243970218,-0.219043558,-0.124932401,-0.449759669,0.135781046,0.185129747,0.129061898,0.177780055,-0.034564615,0.001486565,10.29,0
373,-1.254475779,0.322250156,1.784507273,-0.307396214,1.009085722,-0.998490957,0.328481711,0.131284253,-0.485255252,-1.028342663,-0.198155958,-0.360170944,-0.663443326,-0.227583564,0.871872987,0.352768204,0.114133798,-0.54310254,-1.038336495,0.032602862,-0.160980332,-0.778999073,-0.025359454,0.000828208,0.154781397,0.042033917,-0.019549678,0.081175925,1.79,0
